,elo1_pre,elo2_pre,elo_prob1,rating1_pre,rating2_pre,pitcher1_rgs,pitcher2_rgs,rating_prob1,score1,score2
352,1536.27456765768,1503.27999004319,0.5812938812303902,1539.46839254974,1508.7650325545999,54.972854859900295,55.04314647899489,0.502126544394564,4.0,3.0
353,1544.12879986463,1524.5665909256602,0.5623645955555236,1541.2387996496302,1521.2758522488598,54.718362954429,44.3003291854819,0.630551728207249,4.0,10.0
354,1472.37438661444,1558.41649639539,0.41165131811070815,1488.6613098327803,1566.58393430057,50.8213629003319,43.8946900978455,0.47632196287934797,10.0,9.0
355,1457.89947328874,1479.5647479248598,0.5033598893131607,1456.77319293289,1505.84638149987,45.7732858531504,50.116529649997304,0.45635151727564094,2.0,6.0
356,1446.36716970414,1503.2822026991698,0.45277266558192997,1443.86104706824,1512.68908856888,47.5413505418511,59.3591230841178,0.35811767656912497,3.0,5.0
357,1560.82440509375,1462.99628558239,0.6684757208316223,1556.6220943907401,1462.43148495814,55.175508535739695,50.69391215658071,0.6404767859310679,3.0,7.0
358,1524.7908020339999,1526.84217928572,0.5315446549987586,1527.2835219272501,1515.64944179785,46.681507839636495,53.0789267559534,0.49307023489823,2.0,4.0
359,1551.50782683295,1509.01685833968,0.5945368685789301,1533.03156822643,1523.8527817339402,50.5733400950992,50.9347873927355,0.5352320917898801,8.0,4.0
360,1496.5007195784199,1493.0583076042,0.5394108816151948,1469.46186984237,1496.6216278840302,49.3360912255579,46.5433885173944,0.509796960934381,5.0,6.0
361,1556.12133647935,1504.4033486932801,0.6072739649474906,1535.8921195197597,1520.99223044061,48.920837267039396,53.5428076644164,0.5213744574412921,0.0,7.0
362,1589.86695255824,1474.39272791478,0.6905898140704202,1600.44030748879,1480.8876468979001,50.545324807927294,49.18938531079579,0.6759996295268759,10.0,6.0
363,1456.88121697983,1558.0428273536302,0.3907459026112544,1423.9409442626502,1567.0883662910599,43.7543583147478,49.126102688271104,0.328746699867204,6.0,3.0
364,1473.7620668114903,1464.87486545768,0.5471876385062279,1447.2846579725901,1463.92140620526,44.442017289897,47.4,0.5033649371144969,6.0,3.0
365,1470.6429993160098,1560.14788369382,0.40683222070409775,1487.4556543410401,1567.78958979231,53.23022185106879,52.279264994070004,0.44106305888724295,6.0,5.0
366,1522.6897280016299,1528.9432533181,0.5255170424975075,1525.67842061765,1517.25454310745,59.596061324287994,61.370180820462,0.5185882915558789,4.0,1.0
367,1448.29273997066,1501.3566324326598,0.45827098768532204,1445.18108602471,1511.36904961241,48.0708265210124,49.6257416173673,0.42783286619018895,4.0,7.0
368,1506.35434881945,1484.83930369438,0.5651292636357389,1491.19628628651,1484.59050483496,46.8936770092031,45.8618291662475,0.5040238483084579,2.0,3.0
369,1481.1855270859699,1456.27869412762,0.5699213723971472,1507.12770655243,1455.4918678803301,55.75925386984979,48.4141119304816,0.5943980503033249,3.0,4.0
370,1545.73464125085,1522.96074953945,0.5669093032344481,1542.44795098802,1520.06670091047,46.1925559475556,45.8979014053613,0.568715077002375,9.0,10.0
371,1512.40581550867,1508.84158240007,0.5395851022905662,1520.85981172629,1508.4228234872598,48.7226503625848,46.74750324423061,0.5492041374228471,3.0,5.0
372,1540.28761730591,1499.26694039496,0.5924949690632147,1542.23227763613,1506.0011474682099,54.657886257691004,47.99927281179029,0.5533505077611129,1.0,7.0
373,1560.0024699834698,1463.81822069267,0.6663752633719011,1555.8063988084302,1463.2471805404502,49.1109884742305,51.3060738600952,0.593203574112213,5.0,4.0
374,1457.8784824572501,1557.04556187621,0.39348261848604377,1424.5808848344102,1566.4484257192998,44.8462936783409,47.50773056164039,0.352182452428406,5.0,6.0
375,1436.77000731125,1531.25983414124,0.3999263335278729,1445.48703843496,1545.76278414496,45.4295566144019,48.6933068859416,0.386475241746561,2.0,3.0
376,1486.2298147534198,1504.96383776041,0.5075777698173461,1485.63357868904,1490.15321243243,43.281561574166794,47.05166473728271,0.507652035616208,7.0,8.0
377,1542.93599275137,1525.75939803892,0.5589819880620667,1540.35258120405,1522.16207069444,45.0700637676419,45.979230677364995,0.5595621482017691,7.0,1.0
378,1458.1699135621,1479.2943076515,0.5041382350708941,1456.6951872039701,1505.92438722879,47.9809222771525,54.0647815751886,0.44320229544070705,2.0,4.0
379,1530.2407327694198,1437.78910868306,0.661581398947853,1544.9078474425598,1446.34197513736,50.019099723344496,47.5968240281876,0.6341808025926241,2.0,0.0
380,1588.2892692456198,1494.63599091681,0.6631283830914283,1599.43539706114,1497.62653831168,56.6727390915765,48.709582361976004,0.698046561852058,5.0,1.0
381,1450.93133167521,1498.71804072811,0.4658215584859192,1447.23422557597,1509.31591006115,52.543891612357505,47.6143080722104,0.47945872026432107,6.0,11.0
382,1488.85232794806,1502.3413245657598,0.5151219366432578,1487.59268123428,1488.19410988719,46.4838397945822,51.099620874243,0.513484700794214,2.0,6.0
383,1468.70873550779,1506.33761250151,0.4803965233741556,1485.7930736384399,1522.6548111432098,51.870287853540496,60.0003737777448,0.42005811495275297,2.0,0.0
384,1510.3964926837803,1559.0548847010998,0.4645731842127565,1519.1844796257,1568.1237578198902,43.8281257617659,51.2886369554844,0.41690608967406506,9.0,7.0
385,1507.4723077895499,1527.12867264944,0.5062506677961642,1507.3740210172,1523.2108731645,49.04792406479421,49.7713275532787,0.49789835152814904,6.0,5.0
386,1558.60291611081,1466.41983304069,0.6612352107623051,1566.4021967059698,1465.3087992916,58.04152721329739,61.406774892993404,0.6155744821791949,8.0,4.0
387,1455.08192114288,1525.7777204208498,0.43320107162100296,1454.33948981364,1528.03411800798,47.188748827144096,48.953951196006,0.42540613357258794,6.0,2.0
388,1587.4045893463299,1495.5206708161,0.6608493411779786,1598.72181327469,1498.3401220981302,56.72378218915999,57.463355152807104,0.643343497656921,3.0,2.0
389,1472.2475228369901,1502.7988251723098,0.4905730353057692,1488.1678353626,1520.28004941905,47.689227166425106,52.9360763667672,0.449714557489226,4.0,11.0
390,1527.33605551362,1501.62271798391,0.5710589567211455,1542.81656703921,1511.4071904645002,52.3876202259663,47.5321848284849,0.58400538375907,8.0,1.0
391,1557.7713749945,1467.251374157,0.659087423703445,1565.7401473497598,1465.97084864781,49.878268668493796,48.240174128681005,0.6446999113455091,2.0,1.0
392,1453.1865522991,1538.03239668202,0.4133201405004967,1449.0634704598401,1540.4030327522598,48.6075590215146,48.8893911034063,0.4384133563216379,0.0,5.0
393,1497.66212592354,1439.39392315448,0.6162292876065324,1504.6392958638698,1447.7038267417001,50.69258207808579,51.1572167826072,0.579809317759748,8.0,5.0
394,1490.42013621422,1541.3681844852201,0.4612962236461841,1488.79590140466,1539.14936103367,47.4,46.099816019023706,0.469645253483022,5.0,7.0
395,1457.91626026776,1522.94338129596,0.44123013925155496,1456.2734905062,1526.10011731542,49.6296842838711,54.4375265041066,0.410933880838535,2.0,8.0
396,1505.2328781020599,1529.36810233693,0.499805396692687,1505.58454471089,1525.0003494708099,55.4730050320188,59.2974721257296,0.47370902455265,3.0,0.0
397,1561.4610538605,1557.5963008240699,0.5400148449270152,1569.7718683642802,1554.1582882640398,53.3157675844403,56.9432052863139,0.502017938099139,2.0,5.0
398,1465.19995298897,1500.9595922694598,0.4830829783321193,1464.1792900213502,1487.2620004062899,49.423821381531106,56.9226454000855,0.444841167205661,1.0,2.0
399,1477.77418260288,1530.46337836672,0.4588065116924833,1504.8680427617999,1518.31088757444,48.8357105020093,48.5469011162711,0.491056569548441,4.0,3.0
400,1460.5624283343802,1507.71254680666,0.4667335184187129,1426.4377309445001,1517.3276335156102,51.11130425143539,46.781221254169296,0.43856037832662703,4.0,9.0
401,1472.33072890858,1498.5627185846201,0.4967879528397188,1479.47725072654,1470.8722660137303,51.18752840715611,49.0587699511862,0.5321364470459989,9.0,6.0
402,1586.00779511357,1496.9174650488599,0.6572358359127598,1597.65791835224,1499.40401702058,49.372945952583294,47.9493528533399,0.653568960719295,6.0,3.0
